Kommune;ID;Enhed;Opgave;Kanal;Type;Afslutning;Blanket;Dato;StartTidspunkt;SlutTidspunkt;Datakilde;Er borgeren over eller under 65 år?;
Køge;259;259natur;06.01.00;TLFUD;INFO;HOLD;NEJ;22-10-2013 12:35:08;22-10-2013 12:34:55;22-10-2013 12:35:08;Tracetool;;
Køge;259;259telefon;32.06.16;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 12:35:20;22-10-2013 12:27:27;22-10-2013 12:35:20;Tracetool;;
Køge;259;259natur;06.01.00;EMLIND;INFO;HOLD;NEJ;22-10-2013 12:35:22;22-10-2013 12:35:11;22-10-2013 12:35:22;Tracetool;;
Køge;259;259kontant;32.24.04;PPRIND;OPRET;HOLD;JA;22-10-2013 12:35:22;22-10-2013 12:35:06;22-10-2013 12:35:22;Tracetool;;
Køge;259;259kontant;32.24.04;PRSNLG;OPRET;HOLD;JA;22-10-2013 12:35:38;22-10-2013 12:35:29;22-10-2013 12:35:38;Tracetool;;
Køge;259;259kontant;32.24.04;PPRIND;INFO;HOLD;JA;22-10-2013 12:36:55;22-10-2013 12:36:37;22-10-2013 12:36:55;Tracetool;;
Køge;259;259besk;15.20;TLFUD;OPRET;STRAKS;NEJ;22-10-2013 12:37:04;22-10-2013 12:36:56;22-10-2013 12:37:04;Tracetool;;
Køge;259;259kontant;32.24.00;PPRIND;INFO;HOLD;NEJ;22-10-2013 12:37:25;22-10-2013 12:37:09;22-10-2013 12:37:25;Tracetool;;
Køge;259;259kontant;32.24.04;PPRIND;INFO;HOLD;JA;22-10-2013 12:37:44;22-10-2013 12:37:32;22-10-2013 12:37:44;Tracetool;;
Køge;259;259kontant;32.24.04;PPRIND;INFO;HOLD;JA;22-10-2013 12:37:59;22-10-2013 12:37:50;22-10-2013 12:37:59;Tracetool;;
Køge;259;259kontant;32.24.04;PPRIND;INFO;HOLD;JA;22-10-2013 12:38:12;22-10-2013 12:38:02;22-10-2013 12:38:12;Tracetool;;
Køge;259;259borgerservice;23.05.10;PPRIND;OPRET;STRAKS;NEJ;22-10-2013 12:38:42;22-10-2013 12:38:32;22-10-2013 12:38:42;Tracetool;;
Køge;259;259veje;05.00.00;EMLUD;OPRET;HOLD;NEJ;22-10-2013 12:40:24;22-10-2013 12:40:16;22-10-2013 12:40:24;Tracetool;;
Køge;259;259telefon;23.09.04;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 12:40:27;22-10-2013 12:35:21;22-10-2013 12:40:27;Tracetool;;
Køge;259;259veje;05.00.00;EMLUD;OPRET;HOLD;NEJ;22-10-2013 12:40:33;22-10-2013 12:40:25;22-10-2013 12:40:33;Tracetool;;
Køge;259;259veje;05.00.00;EMLUD;OPRET;HOLD;NEJ;22-10-2013 12:40:40;22-10-2013 12:40:34;22-10-2013 12:40:40;Tracetool;;
Køge;259;259borgerservice;32.03.12;PPRIND;OPRET;HOLD;NEJ;22-10-2013 12:41:06;22-10-2013 12:31:28;22-10-2013 12:41:06;Tracetool;;
Køge;259;259skranke;23.05.10;PRSNLG;VEJL;STRAKS;NEJ;22-10-2013 12:42:19;22-10-2013 12:39:48;22-10-2013 12:42:19;Tracetool;;
Køge;259;259sek;15.22.00;EMLIND;INFO;STRAKS;NEJ;22-10-2013 12:42:21;22-10-2013 12:41:55;22-10-2013 12:42:21;Tracetool;;
Køge;259;259borgerservice;32.03.12;PPRIND;STATUS;STRAKS;NEJ;22-10-2013 12:42:36;22-10-2013 12:41:19;22-10-2013 12:42:36;Tracetool;;
Køge;259;259sek;15.22.00;EMLUD;INFO;STRAKS;NEJ;22-10-2013 12:42:37;22-10-2013 12:42:24;22-10-2013 12:42:37;Tracetool;;
Køge;259;259plads;28.09.44;PRSNLG;INFO;HOLD;NEJ;22-10-2013 12:42:53;22-10-2013 12:42:31;22-10-2013 12:42:53;Tracetool;;
Køge;259;259borgerservice;23.05.10;PPRIND;OPRET;HOLD;JA;22-10-2013 12:43:09;22-10-2013 12:38:44;22-10-2013 12:43:09;Tracetool;;
Køge;259;259skranke;32.03.04;PRSNLG;OPRET;HOLD;JA;22-10-2013 12:43:13;22-10-2013 12:42:41;22-10-2013 12:43:13;Tracetool;;
Køge;259;259hjælpemidler;27.60.04;PPRIND;INFO;STRAKS;NEJ;22-10-2013 12:45:13;22-10-2013 12:44:55;22-10-2013 12:45:13;Tracetool;Under;
Køge;259;259økonomi;25.45.00;TLFIND;INFO;STRAKS;NEJ;22-10-2013 12:45:32;22-10-2013 12:45:28;22-10-2013 12:45:32;Tracetool;;
Køge;259;259plads;28.09.44;PRSNLG;INFO;HOLD;NEJ;22-10-2013 12:46:23;22-10-2013 12:43:18;22-10-2013 12:46:23;Tracetool;;
Køge;259;259hjælpemidler;27.60.00;MGRUD;STATUS;STRAKS;NEJ;22-10-2013 12:46:54;22-10-2013 12:45:44;22-10-2013 12:46:54;Tracetool;Over;
Køge;259;259plads;28.09.40;EMLUD;OPRET;STRAKS;NEJ;22-10-2013 12:47:28;22-10-2013 12:45:51;22-10-2013 12:47:28;Tracetool;;
Køge;259;259kultur;18.15.12;TLFUD;INFO;HOLD;NEJ;22-10-2013 12:48:21;22-10-2013 12:48:09;22-10-2013 12:48:21;Tracetool;;
Køge;259;259økonomi;25.45.00;TLFIND;INFO;STRAKS;NEJ;22-10-2013 12:48:51;22-10-2013 12:48:47;22-10-2013 12:48:51;Tracetool;;
Køge;259;259sdp;15.20;TLFUD;INFO;HOLD;NEJ;22-10-2013 12:48:58;22-10-2013 12:48:36;22-10-2013 12:48:58;Tracetool;;
Køge;259;259skranke;23.09.02;PRSNLG;OPRET;STRAKS;NEJ;22-10-2013 12:49:38;22-10-2013 12:43:27;22-10-2013 12:49:38;Tracetool;;
Køge;259;259skranke;23.05.10;PRSNLG;INFO;STRAKS;NEJ;22-10-2013 12:51:13;22-10-2013 12:19:49;22-10-2013 12:51:13;Tracetool;;
Køge;259;259skranke;25.10.00;PRSNLG;OPRET;STRAKS;NEJ;22-10-2013 12:52:24;22-10-2013 12:52:21;22-10-2013 12:52:24;Tracetool;;
Køge;259;259telefon;23.05.05;TLFIND;INFO;STRAKS;NEJ;22-10-2013 12:53:47;22-10-2013 12:40:28;22-10-2013 12:53:47;Tracetool;;
Køge;259;259kontant;32.24.04;TLFUD;INFO;STRAKS;NEJ;22-10-2013 12:54:19;22-10-2013 12:53:56;22-10-2013 12:54:19;Tracetool;;
Køge;259;259kontant;32.21.00;TLFUD;INFO;HOLD;NEJ;22-10-2013 12:54:37;22-10-2013 12:54:21;22-10-2013 12:54:37;Tracetool;;
Køge;259;259skranke;32.06.16;PRSNLG;OPRET;STRAKS;NEJ;22-10-2013 12:55:28;22-10-2013 12:55:22;22-10-2013 12:55:28;Tracetool;;
Køge;259;259skranke;23.05.10;PRSNLG;OPRET;HOLD;JA;22-10-2013 12:55:46;22-10-2013 12:52:19;22-10-2013 12:55:46;Tracetool;;
Køge;259;259byrum;04.00.00;TLFIND;INFO;HOLD;NEJ;22-10-2013 12:56:35;22-10-2013 12:56:26;22-10-2013 12:56:35;Tracetool;;
Køge;259;259kultur;18.15.12;EMLUD;INFO;STRAKS;NEJ;22-10-2013 12:57:08;22-10-2013 12:57:00;22-10-2013 12:57:08;Tracetool;;
Køge;259;259kultur;18.15.12;EMLIND;OPRET;HOLD;NEJ;22-10-2013 12:57:21;22-10-2013 12:57:13;22-10-2013 12:57:21;Tracetool;;
Køge;259;259telefon;23.05.10;TLFIND;INFO;STRAKS;NEJ;22-10-2013 12:58:06;22-10-2013 12:53:48;22-10-2013 12:58:06;Tracetool;;
Køge;259;259skranke;23.05.10;PRSNLG;OPRET;STRAKS;NEJ;22-10-2013 12:58:15;22-10-2013 12:55:40;22-10-2013 12:58:15;Tracetool;;
Køge;259;259telefon;23.05.10;TLFIND;SLVBTJN;STRAKS;NEJ;22-10-2013 12:58:15;22-10-2013 12:58:08;22-10-2013 12:58:15;Tracetool;;
Køge;259;259telefon;23.09.02;TLFIND;INFO;HOLD;NEJ;22-10-2013 13:01:31;22-10-2013 12:59:58;22-10-2013 13:01:31;Tracetool;;
Køge;259;259plads;28.09.40;EMLIND;INFO;STRAKS;NEJ;22-10-2013 13:01:31;22-10-2013 13:01:19;22-10-2013 13:01:31;Tracetool;;
Køge;259;259besk;15.20;EMLIND;INFO;STRAKS;NEJ;22-10-2013 13:02:33;22-10-2013 13:02:21;22-10-2013 13:02:33;Tracetool;;
Køge;259;259bestiller;27.45.00;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:02:40;22-10-2013 13:02:21;22-10-2013 13:02:40;Tracetool;;
Køge;259;259besk;15.20;EMLIND;INFO;STRAKS;NEJ;22-10-2013 13:02:44;22-10-2013 13:02:35;22-10-2013 13:02:44;Tracetool;;
Køge;259;259kultur;18.15.12;EMLIND;OPRET;HOLD;NEJ;22-10-2013 13:02:50;22-10-2013 13:02:42;22-10-2013 13:02:50;Tracetool;;
Køge;259;259kultur;18.15.12;EMLUD;INFO;STRAKS;NEJ;22-10-2013 13:02:59;22-10-2013 13:02:51;22-10-2013 13:02:59;Tracetool;;
Køge;259;259besk;15.20;PRSNLG;INFO;HOLD;NEJ;22-10-2013 13:03:03;22-10-2013 13:02:49;22-10-2013 13:03:03;Tracetool;;
Køge;259;259besk;15.17;PRSNLG;INFO;STRAKS;JA;22-10-2013 13:03:18;22-10-2013 13:03:06;22-10-2013 13:03:18;Tracetool;;
Køge;259;259plads;28.09.40;TLFIND;STATUS;HOLD;NEJ;22-10-2013 13:03:32;22-10-2013 13:03:21;22-10-2013 13:03:32;Tracetool;;
Køge;259;259besk;15.17;PRSNLG;INFO;HOLD;NEJ;22-10-2013 13:03:50;22-10-2013 13:03:21;22-10-2013 13:03:50;Tracetool;;
Køge;259;259kontant;32.24.04;PPRIND;OPRET;STRAKS;JA;22-10-2013 13:04:27;22-10-2013 13:04:10;22-10-2013 13:04:27;Tracetool;;
Køge;259;259sek;15.20;PPRUD;STATUS;STRAKS;JA;22-10-2013 13:04:37;22-10-2013 13:04:28;22-10-2013 13:04:37;Tracetool;;
Køge;259;259sek;15.20;PPRUD;STATUS;STRAKS;JA;22-10-2013 13:04:55;22-10-2013 13:04:39;22-10-2013 13:04:55;Tracetool;;
Køge;259;259besk;15.23;TLFUD;OPRET;STRAKS;NEJ;22-10-2013 13:05:02;22-10-2013 13:04:52;22-10-2013 13:05:02;Tracetool;;
Køge;259;259borgerservice;32.03.16;SYSECOIND;STATUS;STRAKS;NEJ;22-10-2013 13:06:49;22-10-2013 09:18:21;22-10-2013 13:06:49;Tracetool;;
Køge;259;259besk;15.20;TLFUD;INFO;HOLD;NEJ;22-10-2013 13:07:18;22-10-2013 13:07:04;22-10-2013 13:07:18;Tracetool;;
Køge;259;259besk;15.20;PPRUD;INFO;STRAKS;NEJ;22-10-2013 13:07:35;22-10-2013 13:07:20;22-10-2013 13:07:35;Tracetool;;
Køge;259;259skranke;32.06.08;PRSNLG;OPRET;STRAKS;JA;22-10-2013 13:07:45;22-10-2013 12:57:40;22-10-2013 13:07:45;Tracetool;;
Køge;259;259besk;15.20;PPRUD;INFO;STRAKS;NEJ;22-10-2013 13:07:56;22-10-2013 13:07:41;22-10-2013 13:07:56;Tracetool;;
Køge;259;259besk;15.20;EMLUD;INFO;STRAKS;NEJ;22-10-2013 13:08:07;22-10-2013 13:08:00;22-10-2013 13:08:07;Tracetool;;
Køge;259;259besk;15.20;EMLIND;INFO;HOLD;JA;22-10-2013 13:08:24;22-10-2013 13:08:11;22-10-2013 13:08:24;Tracetool;;
Køge;259;259plads;28.09.40;PRSNLG;OPRET;STRAKS;NEJ;22-10-2013 13:08:31;22-10-2013 12:40:42;22-10-2013 13:08:31;Tracetool;;
Køge;259;259bestiller;27.36.20;TLFUD;STATUS;HOLD;NEJ;22-10-2013 13:08:50;22-10-2013 13:08:36;22-10-2013 13:08:50;Tracetool;;
Køge;259;259bestiller;27.36.20;TLFUD;STATUS;HOLD;NEJ;22-10-2013 13:08:59;22-10-2013 13:08:53;22-10-2013 13:08:59;Tracetool;;
Køge;259;259bestiller;27.36.20;TLFIND;VEJL;HOLD;NEJ;22-10-2013 13:10:04;22-10-2013 13:09:42;22-10-2013 13:10:04;Tracetool;;
Køge;259;259syge;32.30.04;TLFIND;INFO;STRAKS;NEJ;22-10-2013 13:11:08;22-10-2013 13:11:01;22-10-2013 13:11:08;Tracetool;;
Køge;259;259syge;32.30.04;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:11:15;22-10-2013 13:11:09;22-10-2013 13:11:15;Tracetool;;
Køge;259;259besk;15.17;PRSNLG;OPRET;HOLD;NEJ;22-10-2013 13:11:26;22-10-2013 13:11:16;22-10-2013 13:11:26;Tracetool;;
Køge;259;259besk;15.17;PRSNLG;STATUS;STRAKS;NEJ;22-10-2013 13:12:01;22-10-2013 13:11:48;22-10-2013 13:12:01;Tracetool;;
Køge;259;259skranke;32.03.04;PRSNLG;INFO;HOLD;NEJ;22-10-2013 13:12:21;22-10-2013 13:12:08;22-10-2013 13:12:21;Tracetool;;
Køge;259;259besk;15.20;EMLIND;INFO;STRAKS;NEJ;22-10-2013 13:13:19;22-10-2013 13:13:03;22-10-2013 13:13:19;Tracetool;;
Køge;259;259bestiller;27.36.20;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:14:36;22-10-2013 13:14:23;22-10-2013 13:14:36;Tracetool;;
Køge;259;259bestiller;27.36.20;TLFUD;OPRET;STRAKS;NEJ;22-10-2013 13:15:06;22-10-2013 13:14:44;22-10-2013 13:15:06;Tracetool;;
Køge;259;259plads;17.13.10;TLFIND;INFO;STRAKS;NEJ;22-10-2013 13:15:44;22-10-2013 13:15:35;22-10-2013 13:15:44;Tracetool;;
Køge;259;259telefon;23.09.04;TLFIND;INFO;STRAKS;NEJ;22-10-2013 13:15:48;22-10-2013 13:15:25;22-10-2013 13:15:48;Tracetool;;
Køge;259;259telefon;00.14.00;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:16:27;22-10-2013 13:15:52;22-10-2013 13:16:27;Tracetool;;
Køge;259;259byrum;04.00.00;EMLUD;INFO;STRAKS;NEJ;22-10-2013 13:16:35;22-10-2013 13:16:17;22-10-2013 13:16:35;Tracetool;;
Køge;259;259telefon;00.14.00;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:17:12;22-10-2013 13:16:51;22-10-2013 13:17:12;Tracetool;;
Køge;259;259skranke;32.06.16;PRSNLG;OPRET;HOLD;JA;22-10-2013 13:17:37;22-10-2013 13:05:32;22-10-2013 13:17:37;Tracetool;;
Køge;259;259borgerservice;32.03.12;PPRIND;STATUS;STRAKS;JA;22-10-2013 13:17:38;22-10-2013 12:42:51;22-10-2013 13:17:38;Tracetool;;
Køge;259;259bestiller;27.36.20;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:18:20;22-10-2013 13:17:46;22-10-2013 13:18:20;Tracetool;;
Køge;259;259plads;28.09.40;EMLIND;OPRET;STRAKS;NEJ;22-10-2013 13:18:27;22-10-2013 13:18:18;22-10-2013 13:18:27;Tracetool;;
Køge;259;259bestiller;27.36.20;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:18:31;22-10-2013 13:18:24;22-10-2013 13:18:31;Tracetool;;
Køge;259;259plads;28.09.44;EMLIND;OPRET;STRAKS;JA;22-10-2013 13:18:46;22-10-2013 13:18:30;22-10-2013 13:18:46;Tracetool;;
Køge;259;259plads;28.09.44;EMLIND;OPRET;STRAKS;JA;22-10-2013 13:18:56;22-10-2013 13:18:47;22-10-2013 13:18:56;Tracetool;;
Køge;259;259natur;06.01.00;TLFIND;INFO;HOLD;NEJ;22-10-2013 13:20:05;22-10-2013 13:19:57;22-10-2013 13:20:05;Tracetool;;
Køge;259;259sdp;15.23;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:20:10;22-10-2013 13:19:49;22-10-2013 13:20:10;Tracetool;;
Køge;259;259bestiller;27.36.20;TLFIND;INFO;HOLD;NEJ;22-10-2013 13:20:10;22-10-2013 13:19:45;22-10-2013 13:20:10;Tracetool;;
Køge;259;259skranke;32.06.08;PRSNLG;OPRET;HOLD;JA;22-10-2013 13:20:25;22-10-2013 13:19:58;22-10-2013 13:20:25;Tracetool;;
Køge;259;259bestiller;27.36.20;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:22:13;22-10-2013 13:21:59;22-10-2013 13:22:13;Tracetool;;
Køge;259;259besk;15.20;TLFIND;INFO;STRAKS;NEJ;22-10-2013 13:22:40;22-10-2013 13:22:27;22-10-2013 13:22:40;Tracetool;;
Køge;259;259veje;05.00.00;TLFIND;STATUS;HOLD;NEJ;22-10-2013 13:22:52;22-10-2013 13:22:26;22-10-2013 13:22:52;Tracetool;;
Køge;259;259kultur;18.15.12;EMLUD;STATUS;HOLD;NEJ;22-10-2013 13:23:02;22-10-2013 13:22:50;22-10-2013 13:23:02;Tracetool;;
Køge;259;259veje;05.00.00;TLFIND;OPRET;HOLD;NEJ;22-10-2013 13:23:08;22-10-2013 13:22:59;22-10-2013 13:23:08;Tracetool;;
Køge;259;259veje;05.00.00;TLFIND;OPRET;HOLD;NEJ;22-10-2013 13:23:32;22-10-2013 13:23:15;22-10-2013 13:23:32;Tracetool;;
Køge;259;259veje;05.00.00;EMLIND;OPRET;HOLD;JA;22-10-2013 13:24:09;22-10-2013 13:23:59;22-10-2013 13:24:09;Tracetool;;
Køge;259;259telefon;23.05.10;TLFIND;INFO;STRAKS;NEJ;22-10-2013 13:24:28;22-10-2013 13:16:16;22-10-2013 13:24:28;Tracetool;;
Køge;259;259skranke;23.07.00;PRSNLG;OPRET;STRAKS;NEJ;22-10-2013 13:25:58;22-10-2013 13:17:43;22-10-2013 13:25:58;Tracetool;;
Køge;259;259sek;15.20;EMLIND;STATUS;STRAKS;NEJ;22-10-2013 13:26:01;22-10-2013 12:33:50;22-10-2013 13:26:01;Tracetool;;
Køge;259;259besk;15.23;EMLIND;INFO;STRAKS;NEJ;22-10-2013 13:26:50;22-10-2013 13:26:32;22-10-2013 13:26:50;Tracetool;;
Køge;259;259besk;15.20;EMLIND;INFO;HOLD;NEJ;22-10-2013 13:26:55;22-10-2013 13:26:39;22-10-2013 13:26:55;Tracetool;;
Køge;259;259besk;15.20;EMLIND;INFO;HOLD;NEJ;22-10-2013 13:27:09;22-10-2013 13:26:57;22-10-2013 13:27:09;Tracetool;;
Køge;259;259besk;15.23;EMLIND;INFO;STRAKS;NEJ;22-10-2013 13:27:12;22-10-2013 13:26:52;22-10-2013 13:27:12;Tracetool;;
Køge;259;259hjælpemidler;27.60.00;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:27:21;22-10-2013 08:28:17;22-10-2013 13:27:21;Tracetool;Ukendt;
Køge;259;259besk;15.20;EMLIND;INFO;HOLD;NEJ;22-10-2013 13:27:25;22-10-2013 13:27:14;22-10-2013 13:27:25;Tracetool;;
Køge;259;259besk;15.17;TLFUD;INFO;HOLD;NEJ;22-10-2013 13:27:26;22-10-2013 13:27:15;22-10-2013 13:27:26;Tracetool;;
Køge;259;259besk;15.23;EMLIND;VEJL;STRAKS;NEJ;22-10-2013 13:27:36;22-10-2013 13:27:14;22-10-2013 13:27:36;Tracetool;;
Køge;259;259besk;15.20;EMLIND;INFO;HOLD;NEJ;22-10-2013 13:27:41;22-10-2013 13:27:29;22-10-2013 13:27:41;Tracetool;;
Køge;259;259besk;15.17;EMLUD;INFO;HOLD;JA;22-10-2013 13:27:41;22-10-2013 13:27:28;22-10-2013 13:27:41;Tracetool;;
Køge;259;259sdp;15.20;TLFIND;INFO;HOLD;NEJ;22-10-2013 13:27:46;22-10-2013 13:27:24;22-10-2013 13:27:46;Tracetool;;
Køge;259;259hjælpemidler;27.60.00;TLFIND;INFO;STRAKS;NEJ;22-10-2013 13:27:52;22-10-2013 13:27:29;22-10-2013 13:27:52;Tracetool;Ukendt;
Køge;259;259besk;15.17;EMLUD;INFO;HOLD;NEJ;22-10-2013 13:27:52;22-10-2013 13:27:45;22-10-2013 13:27:52;Tracetool;;
Køge;259;259besk;15.23;EMLIND;VEJL;STRAKS;NEJ;22-10-2013 13:27:54;22-10-2013 13:27:38;22-10-2013 13:27:54;Tracetool;;
Køge;259;259skranke;23.05.12;PRSNLG;OPRET;HOLD;JA;22-10-2013 13:27:55;22-10-2013 13:27:46;22-10-2013 13:27:55;Tracetool;;
Køge;259;259hjælpemidler;27.60.00;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:28:08;22-10-2013 13:27:53;22-10-2013 13:28:08;Tracetool;Ukendt;
Køge;259;259besk;15.23;EMLIND;VEJL;STRAKS;NEJ;22-10-2013 13:28:14;22-10-2013 13:27:59;22-10-2013 13:28:14;Tracetool;;
Køge;259;259besk;15.23;EMLUD;INFO;STRAKS;NEJ;22-10-2013 13:28:38;22-10-2013 13:28:15;22-10-2013 13:28:38;Tracetool;;
Køge;259;259telefon;32.03.16;TLFIND;INFO;STRAKS;NEJ;22-10-2013 13:28:41;22-10-2013 13:28:23;22-10-2013 13:28:41;Tracetool;;
Køge;259;259borgerservice;32.03.12;PPRIND;STATUS;STRAKS;NEJ;22-10-2013 13:28:46;22-10-2013 13:23:23;22-10-2013 13:28:46;Tracetool;;
Køge;259;259besk;15.23;PPRUD;OPRET;STRAKS;NEJ;22-10-2013 13:28:52;22-10-2013 13:28:40;22-10-2013 13:28:52;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;STRAKS;NEJ;22-10-2013 13:28:53;22-10-2013 13:28:44;22-10-2013 13:28:53;Tracetool;;
Køge;259;259bestiller;27.45.00;TLFIND;SLVBTJN;STRAKS;NEJ;22-10-2013 13:28:56;22-10-2013 13:28:45;22-10-2013 13:28:56;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;STRAKS;NEJ;22-10-2013 13:28:58;22-10-2013 13:28:55;22-10-2013 13:28:58;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;STRAKS;NEJ;22-10-2013 13:29:05;22-10-2013 13:28:59;22-10-2013 13:29:05;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;STRAKS;NEJ;22-10-2013 13:29:12;22-10-2013 13:29:06;22-10-2013 13:29:12;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;STRAKS;NEJ;22-10-2013 13:29:18;22-10-2013 13:29:13;22-10-2013 13:29:18;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;STRAKS;NEJ;22-10-2013 13:29:25;22-10-2013 13:29:18;22-10-2013 13:29:25;Tracetool;;
Køge;259;259besk;15.20;PPRUD;INFO;STRAKS;JA;22-10-2013 13:29:34;22-10-2013 13:28:55;22-10-2013 13:29:34;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;STRAKS;NEJ;22-10-2013 13:29:34;22-10-2013 13:29:27;22-10-2013 13:29:34;Tracetool;;
Køge;259;259sek;15.20;PPRUD;STATUS;STRAKS;JA;22-10-2013 13:29:37;22-10-2013 13:29:26;22-10-2013 13:29:37;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;STRAKS;NEJ;22-10-2013 13:29:39;22-10-2013 13:29:35;22-10-2013 13:29:39;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;STRAKS;NEJ;22-10-2013 13:29:48;22-10-2013 13:29:42;22-10-2013 13:29:48;Tracetool;;
Køge;259;259sek;15.17;PPRUD;STATUS;STRAKS;JA;22-10-2013 13:29:51;22-10-2013 13:29:39;22-10-2013 13:29:51;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;STRAKS;NEJ;22-10-2013 13:29:55;22-10-2013 13:29:49;22-10-2013 13:29:55;Tracetool;;
Køge;259;259besk;15.20;EMLIND;INFO;STRAKS;NEJ;22-10-2013 13:30:11;22-10-2013 13:30:02;22-10-2013 13:30:11;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;HOLD;NEJ;22-10-2013 13:30:19;22-10-2013 13:30:05;22-10-2013 13:30:19;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;HOLD;NEJ;22-10-2013 13:30:23;22-10-2013 13:30:20;22-10-2013 13:30:23;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;HOLD;NEJ;22-10-2013 13:30:28;22-10-2013 13:30:24;22-10-2013 13:30:28;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;HOLD;NEJ;22-10-2013 13:30:37;22-10-2013 13:30:29;22-10-2013 13:30:37;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;HOLD;NEJ;22-10-2013 13:30:42;22-10-2013 13:30:39;22-10-2013 13:30:42;Tracetool;;
Køge;259;259sek;15.20;TLFIND;OPRET;HOLD;NEJ;22-10-2013 13:30:48;22-10-2013 13:30:45;22-10-2013 13:30:48;Tracetool;;
Køge;259;259sdp;15.23;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:31:35;22-10-2013 13:31:29;22-10-2013 13:31:35;Tracetool;;
Køge;259;259hjælpemidler;27.60.00;TLFIND;INFO;STRAKS;NEJ;22-10-2013 13:31:52;22-10-2013 13:28:14;22-10-2013 13:31:52;Tracetool;Ukendt;
Køge;259;259hjælpemidler;27.60.00;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:32:15;22-10-2013 13:31:57;22-10-2013 13:32:15;Tracetool;Ukendt;
Køge;259;259bygogplan;02.00.20;PRSNLG;VEJL;HOLD;JA;22-10-2013 13:32:17;22-10-2013 13:30:52;22-10-2013 13:32:17;Tracetool;;
Køge;259;259hjælpemidler;27.60.00;TLFIND;INFO;STRAKS;NEJ;22-10-2013 13:32:29;22-10-2013 13:32:16;22-10-2013 13:32:29;Tracetool;Ukendt;
Køge;259;259hjælpemidler;27.60.00;TLFIND;INFO;HOLD;NEJ;22-10-2013 13:32:50;22-10-2013 13:32:36;22-10-2013 13:32:50;Tracetool;Ukendt;
Køge;259;259kontant;32.24.04;EMLIND;INFO;HOLD;NEJ;22-10-2013 13:32:55;22-10-2013 13:32:22;22-10-2013 13:32:55;Tracetool;;
Køge;259;259bygogplan;02.00.20;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:33:00;22-10-2013 13:32:27;22-10-2013 13:33:00;Tracetool;;
Køge;259;259hjælpemidler;27.60.00;TLFIND;VEJL;STRAKS;NEJ;22-10-2013 13:33:10;22-10-2013 13:32:59;22-10-2013 13:33:10;Tracetool;Under;
Køge;259;259kontant;32.24.04;PPRIND;INFO;STRAKS;NEJ;22-10-2013 13:33:28;22-10-2013 13:32:57;22-10-2013 13:33:28;Tracetool;;
Køge;259;259hjælpemidler;27.60.00;TLFUD;INFO;STRAKS;NEJ;22-10-2013 13:33:32;22-10-2013 13:33:18;22-10-2013 13:33:32;Tracetool;Ukendt;
Køge;259;259kontant;32.24.04;PPRIND;INFO;STRAKS;NEJ;22-10-2013 13:33:39;22-10-2013 13:33:32;22-10-2013 13:33:39;Tracetool;;
Køge;259;259skranke;32.03.04;PRSNLG;OPRET;STRAKS;JA;22-10-2013 13:33:45;22-10-2013 13:26:04;22-10-2013 13:33:45;Tracetool;;
Køge;259;259hjælpemidler;27.60.00;TLFUD;INFO;STRAKS;NEJ;22-10-2013 13:33:51;22-10-2013 13:33:38;22-10-2013 13:33:51;Tracetool;Ukendt;
Køge;259;259hjælpemidler;27.60.00;EMLUD;VEJL;STRAKS;NEJ;22-10-2013 13:34:17;22-10-2013 13:34:01;22-10-2013 13:34:17;Tracetool;Under;
Køge;259;259hjælpemidler;27.60.00;EMLUD;INFO;HOLD;NEJ;22-10-2013 13:34:35;22-10-2013 13:34:20;22-10-2013 13:34:35;Tracetool;Ukendt;
